CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
240;14988;31085;22070;47,6;13,2;18,2;15,6;15,3;13,4;9,9;9,8;6,2;28,9;65,9;59,0;2,6;4,3;34,3;8,8;5,2;1,7;2,4;1,1;-14,2;12770;36130;2,8
241;13854;29499;21000;41,6;14,1;20,8;17,4;15,2;12,2;10,2;14,9;8,1;30,4;63,9;55,5;2,6;5,8;34,7;8,0;6,0;1,9;2,9;1,2;-12,6;12590;33140;2,6
242;12184;28337;20680;44,7;20,0;29,9;26,5;21,7;18,5;14,2;13,4;8,1;39,3;68,3;61,4;3,2;3,7;30,5;6,2;8,2;2,9;3,8;1,5;-13,2;11160;33640;3,0
243;14192;31645;22840;53,4;12,8;16,6;16,5;14,2;11,1;8,7;8,3;5,0;25,3;74,2;67,7;3,0;3,5;26,4;8,7;5,5;2,3;2,2;1,0;-14,8;12880;37330;2,9
244;13075;30233;22230;46,3;9,8;15,0;11,5;9,4;9,5;7,6;9,3;5,5;21,9;70,3;62,3;2,2;5,8;29,3;8,8;5,2;2,4;1,9;0,9;-13,6;13930;34670;2,5
245;13716;28539;21270;43,6;16,0;25,2;20,8;18,1;13,4;12,1;16,4;10,6;32,3;58,5;48,1;2,5;7,9;39,4;10,1;5,5;1,7;2,7;1,1;-13,5;11910;35300;3,0
246;13072;28716;20920;44,0;13,9;25,9;16,2;15,7;12,7;10,7;10,4;7,6;30,4;64,5;57,2;2,4;4,9;35,3;7,4;5,8;1,9;2,9;1,0;-13,0;12600;32400;2,6
247;14888;31757;22010;50,8;13,8;22,9;16,6;16,5;13,3;9,9;10,8;6,8;27,2;60,6;51,4;2,4;6,8;37,2;16,3;4,4;1,5;2,1;0,8;-18,5;12750;42880;3,4
248;13792;28816;21480;48,0;14,1;21,2;18,5;16,1;15,1;10,0;10,5;7,1;29,8;61,6;54,8;2,5;4,3;38,7;7,6;5,8;1,7;3,0;1,1;-13,7;12580;34440;2,7
249;13969;29855;25460;61,4;8,9;s;9,8;10,1;7,8;7,8;8,2;5,0;16,7;76,7;67,6;2,7;6,4;25,9;10,9;3,0;1,3;1,2;0,5;-16,5;14300;43210;3,0
250;13474;29002;21130;40,5;18,1;23,3;22,0;20,3;17,8;13,1;14,6;10,5;35,7;60,3;53,5;3,1;3,7;29,2;15,8;6,3;1,9;3,1;1,3;-11,6;11260;35050;3,1
251;13573;26791;22010;48,4;16,7;27,5;24,3;18,6;15,5;12,4;12,7;7,9;30,0;61,6;53,2;2,6;5,8;38,0;8,0;6,6;1,8;3,4;1,4;-14,2;11600;35850;3,1
252;13196;27849;21980;49,4;13,4;22,6;17,6;15,7;14,1;9,1;8,1;6,5;30,1;63,0;54,2;2,6;6,2;37,6;8,0;5,3;1,9;2,4;1,0;-13,9;12690;34700;2,7
253;13459;28063;22380;49,6;13,5;26,2;16,4;15,3;12,9;9,7;12,7;8,3;29,0;62,3;53,6;2,9;5,8;38,2;7,7;5,1;1,5;2,6;1,0;-13,3;12660;35400;2,8
254;14067;27909;21760;48,3;14,6;23,4;18,2;17,3;15,4;10,5;10,8;9,0;31,9;59,3;49,0;2,4;7,9;41,5;7,9;5,3;1,6;2,8;0,9;-14,0;12300;35690;2,9
255;12848;28366;22510;47,1;10,6;s;11,6;11,5;10,1;8,4;11,9;7,4;22,7;68,2;59,5;2,4;6,3;32,0;8,5;4,8;2,0;2,0;0,8;-13,5;13660;34860;2,6
256;12325;27313;17730;32,4;27,6;38,1;35,4;31,0;25,2;20,0;15,6;9,1;39,7;64,1;58,1;3,2;2,8;31,1;3,4;12,5;3,5;6,2;2,8;-11,1;10400;29570;2,8
257;13035;27192;21640;44,5;14,8;24,8;17,9;17,5;13,6;10,5;11,0;8,2;32,0;64,0;56,2;2,6;5,2;35,1;7,4;6,7;2,2;3,2;1,3;-13,2;12250;33770;2,8
258;12192;27968;21170;42,2;12,8;20,5;16,5;12,3;10,8;10,2;11,1;6,9;27,0;69,9;61,7;2,8;5,4;30,1;6,2;6,2;2,7;2,5;1,0;-12,4;12930;32210;2,5
259;12757;27057;20800;42,2;16,0;23,2;21,1;17,6;14,9;12,7;11,8;9,6;31,8;63,9;56,5;2,7;4,7;35,8;6,8;6,2;2,0;3,0;1,2;-12,7;12100;34090;2,8
260;12987;27072;22240;48,2;12,6;18,9;15,3;14,1;11,2;9,6;11,6;6,5;28,1;66,5;57,0;2,5;7,0;35,2;6,8;5,0;1,7;2,4;0,9;-13,5;12880;34770;2,7
261;13470;28533;22860;50,2;14,5;s;15,8;16,7;16,5;10,4;11,3;8,2;26,9;69,6;61,5;3,0;5,1;31,2;9,9;4,5;1,3;2,2;1,0;-15,2;12220;39090;3,2
262;12231;25690;21280;46,3;16,9;26,8;22,1;20,1;16,3;12,4;10,6;8,0;35,3;63,4;54,9;2,5;6,0;35,9;7,9;6,5;2,1;3,1;1,3;-13,7;11790;34240;2,9
263;11551;26629;20830;43,2;16,7;26,3;20,6;18,6;15,3;11,8;12,0;8,9;34,4;69,3;62,4;2,5;4,4;31,1;5,3;7,2;2,6;3,2;1,4;-12,9;12110;33010;2,7
264;12273;26723;20050;43,4;21,3;30,9;27,1;27,8;21,0;14,0;10,5;11,2;39,8;63,3;55,9;3,1;4,3;34,9;6,4;8,2;2,8;3,8;1,6;-12,8;10830;32630;3,0
265;12892;26707;22270;47,9;12,8;18,0;17,6;13,2;13,3;9,5;9,3;5,5;23,9;64,3;56,1;2,6;5,6;36,4;9,1;5,5;1,8;2,6;1,1;-15,3;12940;37010;2,9
266;12895;27009;23480;54,7;9,5;s;10,2;11,4;10,4;7,2;8,0;6,2;18,0;59,6;51,1;3,1;5,4;42,5;9,2;3,7;1,4;1,6;0,7;-15,0;14030;37920;2,7
267;11857;25120;22920;51,8;13,0;25,1;15,6;15,9;11,3;8,6;9,6;6,1;29,4;66,1;59,2;2,3;4,6;34,1;8,7;5,6;2,0;2,5;1,1;-14,5;12770;36780;2,9
268;11384;24647;20900;43,5;17,4;26,7;20,3;19,5;15,8;13,3;15,6;9,4;30,8;66,5;57,9;3,2;5,4;31,3;8,1;7,4;2,3;3,6;1,5;-13,3;11620;34550;3,0
269;10652;24988;19810;44,7;22,6;28,0;24,6;26,5;21,4;19,1;15,2;6,0;36,3;70,7;64,4;3,7;2,6;27,4;5,7;8,8;3,3;3,7;1,8;-12,6;10710;32650;3,0
270;10827;25318;21980;50,0;13,8;13,6;17,3;15,7;13,8;11,1;9,1;6,7;29,4;72,1;64,4;2,8;4,9;28,9;7,2;5,8;2,5;2,3;1,0;-14,0;12750;35150;2,8
271;12368;24933;21820;47,6;14,8;19,5;16,2;16,3;15,5;11,4;15,2;10,8;27,3;60,1;51,0;2,6;6,5;39,6;9,7;4,7;1,5;2,3;0,9;-14,1;12240;35670;2,9
272;11615;24860;22020;45,4;12,2;s;12,9;12,9;12,2;10,3;12,5;8,7;23,8;67,7;58,1;3,1;6,5;32,1;7,7;5,5;2,1;2,5;0,9;-13,0;13030;33820;2,6
273;11164;24769;21230;46,7;18,2;27,7;22,2;20,5;18,7;13,5;10,7;8,7;37,6;67,7;60,4;2,9;4,4;32,9;5,6;7,5;2,5;3,5;1,5;-13,7;11260;35010;3,1
274;10780;24344;22420;51,7;15,1;25,7;17,3;20,5;13,0;9,4;8,3;6,8;30,3;70,0;62,8;2,6;4,6;30,8;7,6;6,1;2,3;2,7;1,1;-14,5;12330;36740;3,0
275;11214;23417;21090;46,0;20,3;30,6;27,6;25,2;19,6;16,7;13,2;11,5;35,0;56,8;44,8;3,6;8,4;38,4;14,7;5,4;1,7;2,6;1,1;-15,3;10670;38370;3,6
276;11382;23931;21490;45,5;15,0;23,6;19,9;17,6;13,4;11,3;10,8;7,9;33,2;64,2;55,1;2,4;6,7;34,9;8,0;6,1;1,9;3,0;1,2;-13,2;12220;34490;2,8
277;11035;24542;20730;44,4;16,9;26,6;22,6;17,6;17,9;11,5;10,3;8,1;35,6;65,4;56,8;3,2;5,4;31,7;9,5;7,1;2,2;3,6;1,3;-13,7;11680;34220;2,9
278;11196;23895;22590;49,9;12,6;23,6;12,9;12,2;11,2;10,0;13,9;7,0;23,9;71,1;62,2;1,9;7,0;29,1;9,0;5,3;1,9;2,5;0,9;-14,5;12990;35840;2,8
279;11278;22679;21680;47,4;14,4;17,3;19,0;16,6;15,0;11,7;9,8;8,6;29,1;61,6;52,4;2,4;6,8;38,5;8,2;5,6;1,7;2,9;1,0;-13,9;12290;35530;2,9
280;10639;23330;21060;46,4;18,7;29,9;26,4;25,6;15,7;11,5;11,7;9,3;34,8;62,5;56,4;3,1;3,0;35,0;9,2;6,3;1,9;3,1;1,3;-13,0;11220;34530;3,1
281;12340;25252;21810;47,8;17,3;29,5;22,6;21,5;15,6;12,4;11,7;9,9;34,2;62,5;53,4;2,9;6,2;36,9;7,9;6,6;1,8;3,4;1,4;-13,9;11390;36010;3,2
282;12422;24932;20560;39,7;17,3;27,2;19,3;19,0;17,0;15,9;13,2;9,5;32,0;62,4;51,6;5,0;5,8;35,8;7,6;6,7;1,6;3,7;1,4;-12,5;11600;33200;2,9
283;10596;23268;19050;38,1;24,5;40,3;30,7;28,4;22,6;16,4;13,1;9,5;43,6;63,6;57,1;3,6;2,9;32,8;3,8;11,1;3,3;5,4;2,4;-11,3;10460;30600;2,9
284;12128;23369;20610;42,5;21,5;27,7;27,8;28,4;21,6;16,6;14,6;15,5;36,6;55,5;45,4;3,1;7,0;41,3;8,7;7,2;1,6;4,1;1,5;-12,7;10290;34160;3,3
285;11141;23282;23470;56,7;10,5;s;14,4;13,0;9,8;7,3;9,5;5,6;21,8;67,9;61,2;2,7;4,0;34,5;9,0;3,5;1,5;1,4;0,6;-14,9;13580;37360;2,8
286;10562;23474;22720;52,7;12,4;s;18,0;14,7;10,9;9,5;8,2;6,7;25,3;66,6;58,8;3,0;4,8;33,8;9,3;4,9;2,0;2,1;0,8;-14,6;12930;37710;2,9
287;10227;22748;17770;33,4;29,7;48,6;38,3;33,7;27,6;19,6;13,7;12,8;49,3;59,4;52,4;3,1;3,9;32,0;6,6;13,5;3,5;7,1;2,9;-11,5;9810;30150;3,1
288;10639;22951;21780;45,5;12,8;19,1;16,7;13,5;11,3;11,1;8,8;6,2;28,1;65,6;58,6;2,5;4,5;35,2;6,8;5,7;2,1;2,5;1,1;-13,3;12870;34180;2,7
289;10178;23318;22150;45,8;9,9;s;9,4;9,9;9,4;8,7;13,9;6,7;21,5;74,1;64,4;2,4;7,3;26,2;8,1;5,4;2,4;2,2;0,8;-13,8;13860;34270;2,5
290;10964;22309;22000;51,3;14,4;s;17,2;17,3;14,2;11,8;9,3;9,2;22,7;66,5;56,0;4,3;6,2;33,0;10,6;4,8;1,6;2,2;1,0;-14,9;12210;36640;3,0
291;10542;22981;21490;46,9;14,2;20,5;16,4;17,9;12,2;10,5;11,3;7,8;29,5;68,1;61,6;2,9;3,6;32,6;7,0;5,8;2,0;2,7;1,1;-13,5;12410;33970;2,7
292;11995;23615;23000;49,6;11,4;s;13,1;13,7;11,5;9,0;10,7;7,7;24,4;53,7;43,1;2,5;8,1;47,1;10,3;3,9;1,3;1,9;0,7;-15,0;13310;39150;2,9
293;9594;22465;21270;44,4;15,8;22,7;18,7;16,9;14,6;11,8;14,5;8,4;33,9;69,4;59,6;2,2;7,6;29,2;8,6;6,4;2,5;2,8;1,1;-13,6;12160;34590;2,8
294;10951;23270;22710;49,6;13,1;21,4;16,2;13,6;13,4;9,8;10,3;6,7;27,9;65,4;57,3;2,6;5,5;36,8;6,8;5,2;1,7;2,5;1,0;-14,2;12900;37230;2,9
295;10227;22406;22470;49,0;12,1;s;13,5;14,1;10,9;10,0;11,3;6,9;25,1;67,7;60,0;2,9;4,8;32,3;8,9;5,1;2,0;2,2;0,9;-14,0;13110;36550;2,8
296;11294;23375;22970;49,3;10,1;s;10,3;10,1;9,9;8,7;12,1;6,9;21,9;63,8;51,7;2,4;9,7;36,7;10,2;4,2;1,5;2,0;0,7;-14,9;13770;38060;2,8
297;10763;22425;22550;51,4;12,8;17,7;17,3;15,2;11,9;9,9;9,1;7,3;28,8;66,2;58,2;2,5;5,5;35,7;7,7;4,8;1,6;2,3;0,9;-14,4;12820;36140;2,8
298;10001;21567;21980;51,4;19,1;s;20,3;20,6;19,4;17,3;18,7;11,3;28,3;67,6;54,4;3,1;10,1;27,8;17,4;4,9;1,5;2,5;0,9;-17,7;10930;40790;3,7
299;9936;21787;23050;49,9;11,3;16,7;12,0;12,3;11,4;9,7;8,8;5,0;22,2;69,9;63,3;2,1;4,5;30,8;8,4;5,5;1,8;2,7;1,0;-14,6;13450;37680;2,8
300;10835;21389;20970;43,7;16,9;27,2;21,3;20,8;17,1;13,1;11,5;9,4;34,5;58,5;51,1;2,2;5,2;40,9;6,9;6,8;1,7;3,8;1,3;-13,1;11750;33230;2,8
301;9732;21112;21620;47,1;17,7;25,7;19,5;20,3;18,4;14,3;12,5;10,2;30,2;65,2;56,3;3,6;5,3;34,9;8,1;6,0;2,0;2,9;1,1;-14,2;11300;35150;3,1
302;13407;26905;25470;59,2;11,4;s;12,1;13,5;15,1;8,6;6,6;7,7;20,1;61,7;48,0;4,2;9,5;35,9;19,3;2,7;0,8;1,4;0,5;-19,6;13290;48240;3,6
303;9026;21492;19700;39,8;20,7;33,0;27,1;20,0;18,4;15,7;14,8;8,8;37,0;70,6;63,6;3,2;3,8;28,1;3,8;9,5;3,2;4,4;1,9;-12,0;11470;31450;2,7
304;10791;22698;22810;51,1;15,8;23,9;20,5;17,3;15,5;13,6;11,5;8,8;27,0;65,0;55,1;3,5;6,4;35,2;11,5;5,0;1,5;2,5;1,0;-16,7;12000;40730;3,4
305;10849;21712;21290;43,0;15,2;19,6;17,0;17,1;15,8;12,5;13,3;10,7;31,0;61,0;50,8;2,5;7,7;38,1;7,4;6,1;1,9;3,2;1,0;-12,6;11910;33460;2,8
306;10243;21953;21470;44,4;17,0;19,5;18,8;18,4;17,3;15,1;14,2;10,1;30,6;65,5;56,4;3,4;5,7;33,0;9,2;6,3;2,1;2,9;1,3;-14,0;11640;35580;3,1
307;10047;21111;21280;43,4;16,1;23,3;19,4;18,3;14,7;13,0;13,1;9,0;34,7;66,0;57,4;2,3;6,3;34,8;7,0;5,8;1,8;2,9;1,1;-13,6;12080;34490;2,9
308;9003;19622;18550;35,7;26,4;40,7;32,2;30,8;26,0;19,6;14,8;14,5;47,9;60,1;52,7;2,7;4,7;33,9;7,0;10,7;2,9;5,6;2,2;-11,7;10100;30830;3,1
309;9911;20402;21880;47,8;13,3;19,0;15,3;14,5;10,8;10,9;14,3;8,9;24,5;65,0;56,5;2,2;6,3;35,4;8,0;5,1;1,8;2,4;0,9;-13,5;12840;34430;2,7
310;9913;21257;22670;48,7;12,4;25,8;15,7;14,0;11,6;9,2;10,0;6,8;28,6;62,5;55,2;2,8;4,5;37,8;8,4;5,1;1,6;2,6;0,9;-13,8;12990;37000;2,8
311;9963;21272;22050;46,6;11,2;s;13,1;11,1;11,8;9,2;10,6;6,4;25,9;62,3;54,3;2,4;5,6;38,5;7,5;5,0;1,8;2,3;0,9;-13,3;13430;34300;2,6
312;9599;19152;21810;47,0;15,2;s;18,9;18,1;13,7;12,9;12,9;11,0;29,2;60,0;51,4;2,7;5,9;41,6;6,0;5,2;1,5;2,7;1,0;-12,8;12260;34230;2,8
313;9513;21977;32620;71,1;5,5;s;s;5,0;5,3;6,6;s;5,0;13,4;94,8;87,6;3,6;3,6;17,3;6,6;2,0;0,8;0,8;0,4;-20,7;16810;56260;3,3
314;10456;20044;19830;38,0;21,9;34,2;28,3;25,8;23,3;17,4;15,5;13,3;38,5;53,0;42,9;3,4;6,7;42,6;8,5;8,2;1,9;4,6;1,7;-12,3;10610;32900;3,1
315;9969;20504;21180;43,0;15,9;21,5;22,7;16,8;16,1;12,1;13,0;10,4;30,1;59,2;49,3;2,9;7,0;39,7;7,8;6,2;1,8;3,2;1,2;-12,9;12060;34100;2,8
316;11750;22805;22470;50,6;15,0;s;18,2;18,3;15,4;12,4;11,9;9,0;25,0;57,1;47,7;3,5;5,9;39,8;14,2;4,6;1,2;2,5;0,9;-15,7;12250;38490;3,1
317;8955;19363;21330;40,4;17,2;23,3;21,2;22,7;14,3;11,9;12,6;7,7;29,8;61,0;55,1;3,2;2,7;26,9;17,3;5,7;1,7;2,8;1,2;-10,9;11260;37060;3,3
318;8941;18053;21820;48,3;13,7;25,4;16,8;15,6;13,3;9,8;9,3;6,4;30,7;65,5;56,9;3,6;5,0;34,8;7,4;6,0;1,6;3,2;1,2;-13,7;12510;34960;2,8
319;8527;18510;22310;51,7;14,3;s;18,1;18,4;13,3;10,9;s;6,4;29,1;69,3;62,3;3,6;3,4;33,4;6,4;5,2;1,9;2,3;1,0;-14,3;12440;38150;3,1
320;9143;20453;22580;48,4;11,1;s;10,7;11,2;11,4;9,5;11,0;6,7;24,7;68,3;61,7;2,3;4,3;31,2;10,2;4,7;2,0;1,9;0,8;-14,4;13410;36170;2,7
321;8368;18417;21440;44,6;13,0;s;15,1;13,5;12,4;9,8;14,1;8,3;27,4;66,1;58,5;2,1;5,5;34,1;6,9;5,3;2,3;2,1;0,9;-12,4;12790;32600;2,6
322;8364;18278;18950;39,0;24,7;40,0;33,8;35,3;21,9;14,3;14,7;10,0;38,7;58,6;51,7;3,6;3,3;38,7;4,8;9,6;2,7;4,7;2,2;-11,7;10350;31490;3,0
323;8975;19042;21450;43,3;13,9;s;13,4;14,4;13,5;12,8;16,0;10,3;25,0;65,3;54,0;1,8;9,5;32,5;10,3;5,0;1,8;2,4;0,8;-13,1;12590;34370;2,7
324;9302;19124;21230;43,6;15,7;22,4;18,0;17,6;14,7;12,8;14,8;10,2;30,7;61,9;52,7;3,0;6,2;35,8;9,0;6,2;1,9;3,1;1,2;-12,9;12160;33730;2,8
325;9532;19449;22170;48,1;17,5;s;22,6;19,9;18,3;15,0;14,2;10,2;31,8;55,5;45,9;3,0;6,6;42,6;12,5;5,4;1,3;2,9;1,2;-16,0;11250;40620;3,6
326;8414;18001;21160;46,3;18,8;25,9;25,6;23,4;18,9;12,7;9,8;7,8;40,5;63,5;55,5;2,9;5,1;35,4;7,6;7,1;2,3;3,4;1,4;-13,6;10980;35260;3,2
327;8833;18056;20410;40,8;20,9;33,1;26,1;22,3;23,3;17,6;13,6;12,3;37,4;56,9;46,8;3,0;7,1;39,0;9,1;7,9;1,9;4,4;1,6;-12,9;10650;33900;3,2
328;8863;17837;21670;44,7;13,8;24,0;17,4;15,2;14,5;10,4;10,7;7,8;28,3;60,1;50,8;2,8;6,5;39,1;8,9;5,2;1,5;2,7;1,0;-13,3;12600;36080;2,9
329;8155;18526;19810;39,8;23,0;27,7;28,3;28,1;23,5;17,3;16,9;13,3;40,9;62,8;52,0;4,0;6,8;33,7;9,2;7,5;2,5;3,5;1,5;-13,2;10510;34260;3,3
330;8643;16880;20290;39,7;18,5;28,4;25,8;23,6;17,2;14,0;14,2;11,4;37,1;53,2;46,2;2,5;4,5;44,4;7,4;6,6;1,8;3,5;1,3;-11,6;11410;32090;2,8
331;8803;17690;21470;45,0;16,4;23,5;20,6;20,3;15,6;12,3;13,3;11,6;34,2;60,5;52,2;2,5;5,8;37,7;10,3;5,0;1,6;2,5;0,9;-13,5;11870;35160;3,0
332;7701;18447;21900;44,2;8,2;s;8,8;9,0;7,9;5,9;s;5,0;21,4;72,1;63,9;2,5;5,7;28,6;6,9;4,8;2,5;1,6;0,7;-12,4;14470;32640;2,3
333;8595;17653;21450;45,8;14,1;s;19,8;16,0;11,8;10,9;12,6;9,0;27,6;59,7;52,2;2,5;5,0;39,4;8,7;5,3;1,8;2,5;1,0;-13,1;12590;33860;2,7
334;8000;17188;20520;45,4;20,8;s;29,9;25,1;21,4;14,8;14,3;11,4;37,4;59,7;49,3;3,4;7,0;37,7;10,0;6,5;2,0;3,1;1,4;-13,9;10950;35440;3,2
335;8362;18453;22240;49,2;14,1;s;18,3;17,2;12,9;10,2;9,9;6,2;30,1;70,1;61,7;3,2;5,2;30,0;8,9;5,6;2,1;2,4;1,1;-14,6;12410;36800;3,0
336;8170;17079;22130;46,1;11,6;s;14,2;13,8;10,8;9,8;9,3;6,0;25,4;62,8;54,3;2,0;6,5;37,7;8,4;5,2;1,8;2,4;1,0;-14,1;13290;36250;2,7
337;7672;18050;21690;42,1;9,9;s;7,7;11,4;9,8;8,1;12,4;6,1;25,5;71,9;65,1;2,5;4,3;28,6;6,5;5,1;2,5;1,9;0,7;-12,1;13880;32120;2,3
338;8121;17002;23010;49,1;11,1;s;11,1;12,7;8,7;10,5;11,5;5,9;24,7;69,3;61,2;2,5;5,6;33,6;7,4;4,2;1,5;1,9;0,8;-14,5;13470;38380;2,9
339;8117;17174;21480;45,2;15,9;s;21,4;17,7;14,7;12,2;13,0;8,9;30,0;62,3;53,6;2,8;5,9;36,3;9,0;6,2;1,9;3,1;1,2;-13,8;11920;35780;3,0
340;8504;16780;19370;34,8;21,8;s;36,0;26,7;22,1;16,6;14,6;13,5;42,8;51,5;43,2;3,3;5,0;44,7;7,1;8,1;1,7;4,7;1,7;-11,4;10660;31200;2,9
341;7751;18264;20250;44,6;23,2;29,0;25,6;27,6;23,8;20,7;12,8;11,8;40,9;67,1;60,0;3,7;3,4;30,9;7,5;7,9;2,7;3,6;1,6;-13,4;10480;34240;3,3
342;8130;17257;21520;43,5;15,4;s;20,4;17,5;16,4;11,6;s;8,0;29,9;62,2;50,3;4,5;7,4;34,4;11,1;6,0;2,0;2,8;1,2;-13,7;11980;35850;3,0
343;7611;15550;21760;47,3;15,8;s;19,9;17,8;16,7;13,0;12,4;8,8;28,5;62,5;53,2;3,1;6,2;37,3;8,7;5,7;1,7;2,8;1,2;-14,2;11810;36440;3,1
344;7851;16648;23330;57,5;13,4;s;12,0;16,1;14,1;11,9;s;11,3;17,4;75,0;62,2;5,6;7,2;24,4;14,5;2,8;1,3;1,0;0,5;-16,7;12190;38540;3,2
345;7806;16378;20740;41,6;21,7;34,1;28,5;22,3;21,2;17,9;18,2;11,9;38,4;60,8;49,3;4,0;7,5;36,1;9,7;7,5;1,9;4,0;1,6;-14,1;10860;36800;3,4
346;7126;15429;21610;47,5;15,2;s;19,3;18,6;16,6;9,8;s;8,8;28,8;65,4;56,4;2,7;6,3;34,2;8,3;6,5;2,2;3,1;1,2;-14,4;12180;34970;2,9
347;7609;15956;20400;40,6;16,1;23,0;20,5;16,7;16,0;11,2;15,5;10,2;32,4;63,2;53,0;2,7;7,5;34,9;9,5;5,8;2,0;2,7;1,1;-13,4;12080;32350;2,7
348;7622;15171;20900;42,2;14,8;s;18,1;16,4;13,7;12,5;13,5;9,5;28,7;57,7;48,2;2,3;7,2;41,0;8,0;6,0;1,7;3,2;1,1;-12,7;12390;33210;2,7
349;8675;16785;23560;55,9;15,5;s;18,5;20,6;18,4;11,8;10,7;9,5;24,0;55,8;44,2;3,4;8,2;39,5;21,1;3,0;0,9;1,5;0,6;-19,4;11850;46750;3,9
350;7877;15915;22270;48,4;12,8;s;17,6;13,6;13,3;10,7;9,0;6,9;27,5;61,5;53,3;2,7;5,5;39,0;9,5;4,1;1,3;2,0;0,8;-14,1;12870;36990;2,9
351;7623;15443;21510;44,0;13,9;s;16,5;18,7;13,4;10,2;10,7;7,3;29,5;57,9;49,9;2,1;5,9;39,0;11,7;5,1;1,6;2,5;1,0;-13,7;12540;34000;2,7
352;7446;15750;22960;52,6;12,1;s;14,7;12,4;11,4;10,9;s;6,1;20,8;70,7;60,7;2,8;7,2;31,7;9,9;4,4;1,5;2,0;0,9;-16,7;13100;41590;3,2
353;8142;16257;23170;52,4;10,7;s;13,5;13,0;10,8;8,3;9,5;7,7;21,8;54,7;46,0;3,1;5,6;47,3;8,5;3,8;1,4;1,8;0,6;-14,3;13530;37550;2,8
354;7405;15387;21760;44,9;15,9;26,3;20,6;18,7;14,0;11,1;15,7;10,0;30,5;63,9;48,5;2,5;12,9;35,8;9,5;5,7;1,6;3,0;1,1;-14,9;12230;37470;3,1
355;7573;16227;20960;44,3;15,9;s;20,8;19,7;15,6;10,7;14,1;10,5;28,4;60,9;51,0;3,7;6,2;38,5;7,7;6,1;1,9;3,2;1,0;-13,2;12010;33220;2,8
356;6697;15632;20130;40,7;19,8;23,6;25,7;22,1;19,9;13,9;15,2;10,8;36,2;64,8;57,1;3,2;4,5;32,7;6,7;8,3;2,9;3,9;1,5;-12,5;11170;33360;3,0
357;7077;16766;22610;49,9;11,4;s;11,2;11,7;11,4;10,3;s;5,0;22,1;78,0;71,7;3,2;3,1;23,3;6,6;5,9;2,7;2,3;0,9;-13,8;13320;34760;2,6
358;7095;15085;21540;43,8;13,2;s;15,9;13,5;12,9;10,8;11,9;7,8;24,1;66,6;57,7;2,2;6,7;34,3;6,5;5,6;1,9;2,7;1,0;-13,0;12930;33960;2,6
359;7379;15457;21920;47,9;17,5;s;19,3;21,4;17,4;13,9;14,8;11,4;28,3;57,7;45,1;3,2;9,4;39,2;14,4;4,6;1,4;2,2;1,0;-15,9;11140;39000;3,5
360;7099;14777;19790;39,6;23,2;29,6;30,3;28,9;25,1;17,1;16,8;14,2;39,5;55,5;47,3;3,2;5,0;41,0;8,6;7,6;2,3;3,8;1,5;-12,7;10260;33790;3,3
361;6950;14181;21090;43,2;17,5;s;20,7;21,1;17,3;13,6;15,6;10,4;35,3;58,6;48,8;2,9;6,9;39,8;9,4;5,7;1,8;2,7;1,2;-13,5;11570;35410;3,1
362;6580;15149;21430;42,4;12,0;20,6;12,9;11,8;10,6;10,7;s;6,7;26,1;68,9;58,7;2,7;7,5;30,5;8,0;5,4;2,3;2,2;0,9;-12,8;13340;33830;2,5
363;7585;14735;19480;37,8;24,1;37,8;33,9;28,7;26,6;18,4;14,8;15,6;40,0;51,4;40,9;3,9;6,6;44,3;8,5;8,2;1,9;4,5;1,8;-12,4;9970;33060;3,3
364;6485;14411;22170;48,5;16,5;s;16,9;20,4;15,9;13,6;s;7,0;32,4;73,5;66,7;3,1;3,7;27,9;7,0;6,2;2,5;2,5;1,2;-14,6;11850;36650;3,1
365;6947;13968;21050;44,3;16,2;s;19,4;22,8;17,5;11,3;11,3;10,5;31,5;58,9;48,8;2,2;7,9;39,8;8,8;5,9;1,7;3,1;1,1;-13,4;11780;33800;2,9
366;6660;13915;19660;37,5;20,8;33,6;25,6;24,1;20,6;14,9;17,4;12,6;37,3;59,7;51,2;3,2;5,3;35,8;9,4;7,6;2,4;3,7;1,5;-12,5;11070;32670;3,0
367;6802;15051;19310;35,2;21,7;s;28,4;25,7;19,9;18,2;15,4;12,3;41,2;61,5;53,2;4,0;4,3;35,1;6,7;8,3;2,6;4,0;1,7;-11,6;11110;31360;2,8
368;6554;14609;24740;57,0;11,7;s;14,5;14,0;10,6;8,6;s;5,9;25,0;76,7;68,1;2,4;6,2;29,4;7,4;3,1;1,2;1,3;0,6;-16,6;13100;43200;3,3
369;6782;14922;21620;45,4;13,1;s;16,8;14,7;12,3;9,8;10,9;8,2;27,1;62,9;54,6;3,1;5,2;37,0;7,1;5,9;2,1;2,8;1,0;-12,9;12790;34120;2,7
370;6983;13522;20820;44,2;15,9;25,2;22,2;19,8;15,2;12,0;10,5;9,9;32,1;56,5;49,9;2,1;4,5;43,0;6,4;6,6;1,6;3,8;1,2;-12,5;11980;32110;2,7
