CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
68043;1749;4125;23900;58,0;9,0;s;s;s;s;s;s;s;21,0;78,2;71,7;4,1;2,4;27,6;4,6;4,2;2,0;1,5;0,7;-14,6;14290;37950;2,7
68044;317;710;23460;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68045;230;542;26670;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68046;180;412;25470;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68049;157;386;36640;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68050;162;396;25480;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68051;377;843;23530;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68052;72;173;27320;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68054;157;411;39950;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68055;431;1069;32230;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68056;3669;7894;28330;65,0;9,0;s;s;s;s;s;s;5,0;20,0;79,5;68,2;2,8;8,5;29,6;9,4;2,5;1,0;1,0;0,5;-21,0;14560;56220;3,9
68057;100;264;25520;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68058;1302;3083;23360;53,0;10,0;s;s;s;s;s;s;s;24,0;74,6;67,3;3,1;4,2;28,7;7,8;4,4;1,9;1,7;0,8;-15,5;13840;40290;2,9
68059;787;1966;26820;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68060;715;1817;26480;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68061;443;1016;38960;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68062;838;2015;28260;66,0;s;s;s;s;s;s;s;s;s;86,2;79,3;3,0;3,9;23,6;6,2;2,7;1,1;1,2;0,4;-18,7;16310;50170;3,1
68063;5098;11220;22130;52,0;15,0;s;19,0;19,0;13,0;12,0;s;6,0;28,0;73,3;67,7;3,1;2,5;29,4;5,5;6,4;2,2;2,9;1,3;-14,6;12250;38060;3,1
