CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
513;127006;273301;22930;53,9;16,6;27,7;20,5;18,9;14,6;10,9;8,7;5,0;29,9;76,1;66,2;2,7;7,2;26,5;8,7;6,1;2,0;2,7;1,4;-17,4;11590;41500;3,6
514;19290;42169;21420;46,3;14,7;23,4;17,0;16,4;14,2;11,3;11,7;7,5;31,2;66,7;57,1;2,8;6,8;33,0;7,8;6,0;2,1;2,8;1,1;-13,5;12370;34730;2,8
521;28455;58481;21980;48,5;13,5;22,7;16,8;14,9;12,3;10,5;10,4;6,6;28,6;66,2;57,9;2,2;6,1;34,8;7,5;5,5;1,7;2,8;1,0;-14,0;12670;35080;2,8
522;20111;41742;21960;46,6;13,2;18,1;16,3;14,4;12,4;10,2;13,0;8,2;28,2;64,8;54,7;2,4;7,7;36,0;7,5;5,0;1,7;2,4;0,9;-13,3;12740;34660;2,7
523;29584;62673;20390;43,2;18,3;24,8;23,4;22,8;17,7;13,4;11,6;9,5;35,7;62,3;55,2;2,7;4,4;36,1;6,5;7,7;2,3;3,9;1,5;-12,6;11560;32780;2,8
531;30754;72000;21900;45,0;10,5;13,2;11,6;10,5;10,0;8,4;11,3;6,4;23,4;71,2;62,1;2,3;6,8;28,9;7,7;5,2;2,6;1,8;0,8;-13,0;13680;33630;2,5
532;49211;110985;23050;52,4;11,4;20,0;14,3;13,0;10,0;7,0;7,4;5,0;28,1;71,5;64,9;2,3;4,3;29,2;9,2;5,2;2,2;2,0;1,0;-15,1;13310;37080;2,8
533;51925;115457;21750;43,9;12,2;14,6;12,6;12,4;12,3;10,2;12,9;8,0;25,3;67,2;58,0;2,1;7,1;32,0;8,6;5,0;2,3;1,9;0,8;-12,8;13060;33390;2,6
541;68121;151208;22630;35,5;17,9;24,8;21,1;19,6;17,2;13,5;15,2;10,0;36,5;46,1;40,1;2,7;3,3;23,5;35,2;4,5;1,3;2,2;1,0;-9,3;10820;41130;3,8
542;32941;72843;21920;46,5;14,0;22,2;18,0;15,1;12,6;10,7;9,9;6,7;31,6;68,9;61,1;2,5;5,3;32,1;6,3;6,2;2,2;2,9;1,1;-13,5;12520;34530;2,8
543;184534;387472;23330;54,6;15,1;28,8;18,1;17,4;13,5;9,8;8,3;5,0;31,9;73,8;65,4;2,5;5,9;29,5;7,7;5,8;1,8;2,7;1,3;-16,8;11940;40220;3,4
544;26910;63139;23280;52,4;11,3;19,2;13,2;12,3;9,8;8,2;10,2;5,7;27,1;74,4;67,1;2,4;4,9;28,1;6,9;5,1;2,1;2,2;0,8;-14,5;13390;36820;2,7
551;26190;54938;22490;51,1;12,8;24,1;15,4;14,4;11,5;9,8;10,2;6,5;29,3;66,3;58,9;2,1;5,3;35,7;7,0;5,3;1,7;2,6;1,0;-14,3;12890;35840;2,8
552;18549;41010;21500;46,5;15,0;20,5;17,7;16,0;15,2;12,2;11,7;8,8;32,2;67,3;57,9;2,6;6,8;32,7;7,2;6,0;2,2;2,7;1,1;-13,2;12390;34410;2,8
553;35425;76890;21630;44,2;16,1;27,5;19,5;16,5;14,3;12,4;13,7;9,0;33,0;65,3;55,7;2,3;7,3;30,7;11,5;5,8;1,9;2,8;1,1;-13,3;11800;35710;3,0
