CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
4424;149215;333833;24310;34,9;16,9;24,1;19,5;19,1;15,6;12,4;14,3;9,1;34,4;44,7;39,3;2,5;2,9;20,9;39,8;3,6;1,1;1,7;0,8;-9,0;10900;47380;4,3
4425;111791;237782;21660;48,0;16,7;27,8;21,1;19,2;15,6;11,6;9,5;6,3;34,5;68,9;58,3;2,8;7,8;30,8;8,9;6,7;2,2;3,1;1,4;-15,3;11750;37070;3,2
4426;33286;72351;21750;46,0;15,2;25,3;17,9;15,5;14,5;11,8;12,8;8,1;32,0;66,8;57,0;2,3;7,5;31,4;9,6;5,9;2,0;2,8;1,1;-13,7;12070;35590;2,9
4427;50763;108960;20880;44,8;16,7;24,2;20,8;19,8;16,0;12,4;11,7;8,6;34,0;64,3;56,3;2,7;5,3;34,9;6,9;6,9;2,2;3,4;1,3;-13,0;11920;33700;2,8
5201;48212;116556;22400;47,0;8,6;10,3;8,9;8,7;8,1;6,9;10,4;5,0;22,6;75,2;67,8;2,6;4,8;26,0;7,0;4,9;2,5;1,7;0,7;-13,1;14380;33720;2,3
5202;171241;384621;23220;52,1;12,2;22,6;14,7;13,1;10,5;8,6;7,7;5,0;27,3;73,8;65,8;2,8;5,2;28,2;8,0;5,5;2,1;2,3;1,1;-15,5;13000;38750;3,0
5203;77601;163533;22810;51,4;9,5;11,6;10,5;10,8;10,3;7,0;9,4;6,5;19,1;58,6;50,3;2,8;5,5;41,8;10,5;3,6;1,5;1,5;0,6;-14,5;14060;36420;2,6
5204;18230;42208;22150;45,9;10,4;15,0;12,1;10,7;10,1;7,7;10,3;6,1;23,2;70,2;61,8;2,2;6,2;29,4;8,4;5,3;2,5;1,9;0,9;-13,3;13690;34340;2,5
5205;23584;54865;21150;42,1;13,4;19,8;14,9;13,6;12,0;10,5;14,4;8,6;29,6;71,5;62,4;2,7;6,4;27,8;6,8;6,5;2,8;2,7;1,0;-12,6;12790;32270;2,5
5206;79993;188762;22410;47,5;9,2;13,6;10,2;10,4;8,6;6,5;8,1;5,0;24,7;73,5;66,2;2,5;4,8;27,1;8,3;4,8;2,3;1,7;0,8;-13,7;14120;34810;2,5
5207;56728;123735;21790;45,7;11,8;15,7;13,0;12,9;11,7;9,5;11,6;7,7;26,1;62,9;54,0;2,7;6,2;38,0;7,4;4,8;1,9;2,1;0,8;-13,1;13250;34070;2,6
5208;31008;66739;21760;46,9;11,9;15,2;13,8;14,6;11,7;9,5;7,8;6,6;27,7;65,6;57,6;2,7;5,3;35,4;6,9;5,1;2,0;2,2;0,9;-13,0;13210;32980;2,5
5209;25562;55803;21320;42,7;13,3;18,6;16,4;14,3;11,9;11,4;10,6;7,4;29,1;65,5;57,4;2,7;5,4;34,7;7,1;5,5;2,2;2,3;1,0;-12,8;12730;32950;2,6
5210;76211;176444;22930;50,6;9,3;13,8;10,1;9,2;9,1;7,1;9,7;5,0;24,0;74,4;67,2;2,6;4,6;27,0;7,7;5,0;2,2;2,0;0,8;-14,1;14060;35320;2,5
5211;68833;156896;22640;49,6;11,2;17,6;12,9;12,2;10,3;7,7;9,5;5,0;26,9;71,5;63,9;2,3;5,3;29,0;8,8;5,1;2,3;1,9;0,9;-14,4;13420;35910;2,7
5212;164576;364788;22580;51,3;14,1;24,9;17,5;16,0;13,0;9,3;8,1;5,0;33,7;70,3;63,4;2,5;4,4;31,5;7,0;5,9;2,2;2,5;1,2;-14,7;12380;36220;2,9
5213;61354;148396;22640;47,8;7,2;9,6;7,1;6,8;6,7;6,1;10,1;5,0;19,8;76,9;69,9;2,4;4,6;24,2;7,7;4,4;2,3;1,5;0,6;-13,2;14970;33910;2,3
5214;46342;94354;23960;55,5;8,3;11,0;8,7;10,2;9,9;6,4;6,9;5,1;18,1;56,0;48,0;2,7;5,3;45,0;11,8;3,2;1,2;1,4;0,6;-16,0;14540;39600;2,7
5215;36524;80632;21860;45,1;12,2;15,6;13,6;12,5;12,0;9,9;12,2;7,7;25,9;66,6;57,8;2,1;6,7;32,5;8,7;5,1;2,2;2,0;0,9;-12,9;13050;33690;2,6
5216;411454;926832;24770;58,1;10,6;18,9;11,4;10,9;9,7;7,9;7,9;5,0;25,3;80,9;73,2;3,0;4,7;22,9;8,4;4,7;1,8;2,0;0,9;-16,9;13610;41330;3,0
5217;38844;84679;24000;56,0;7,9;11,6;9,0;8,3;8,3;6,0;7,3;5,0;17,7;63,8;56,6;2,8;4,4;38,2;9,6;3,7;1,6;1,5;0,6;-15,3;14710;38730;2,6
5218;23674;54475;21500;46,4;11,7;15,4;14,3;12,5;9,9;9,5;10,6;5,5;26,7;70,7;63,1;2,4;5,2;29,3;7,8;5,3;2,4;2,0;0,9;-13,1;13270;32940;2,5
5219;122627;265202;23550;54,7;10,5;16,8;12,3;11,2;10,6;8,3;7,3;5,0;24,6;66,6;59,5;2,8;4,3;34,9;9,3;4,8;1,8;2,1;0,9;-15,6;13670;38480;2,8
5220;43246;95830;21410;44,2;13,8;23,0;16,6;14,4;12,9;10,9;10,7;7,1;28,8;65,7;57,1;2,8;5,8;33,8;8,0;5,9;2,2;2,6;1,1;-13,4;12640;34700;2,7
5221;23327;55254;21470;42,6;11,8;16,1;13,6;11,9;10,1;9,3;12,6;7,0;25,0;72,3;63,8;2,7;5,8;27,9;6,5;5,9;2,8;2,2;0,9;-12,6;13260;32700;2,5
5301;46244;98312;23750;53,5;9,7;14,7;10,6;10,7;11,0;7,6;7,8;6,0;20,5;61,3;51,9;3,1;6,3;39,4;11,0;3,8;1,4;1,7;0,7;-15,5;13980;39680;2,8
5302;180047;388673;23690;53,4;10,6;21,9;12,2;10,6;9,7;7,4;8,2;5,0;27,4;71,6;63,6;2,6;5,4;31,3;7,3;5,2;1,9;2,3;1,0;-15,4;13620;38170;2,8
5303;37991;76046;20720;40,8;17,5;20,7;19,6;20,9;18,2;14,1;15,8;13,4;33,7;58,5;47,4;2,8;8,3;39,6;8,0;6,1;1,9;3,2;1,0;-12,2;11310;32970;2,9
5304;46430;101432;22770;49,1;10,5;15,5;10,3;11,1;10,6;8,6;11,0;6,6;23,2;65,6;56,5;2,9;6,2;35,5;8,3;4,7;1,9;2,0;0,8;-14,1;13670;36460;2,7
5305;36120;81558;21990;44,7;10,9;14,2;12,1;11,9;9,5;8,7;11,6;5,8;24,1;71,2;63,1;2,5;5,6;29,0;7,1;5,6;2,3;2,4;0,9;-12,9;13550;34040;2,5
5306;26683;56668;21440;43,2;14,6;21,3;16,7;16,1;14,2;10,9;13,3;9,4;30,7;64,3;55,3;2,7;6,3;35,2;7,2;6,2;2,2;2,9;1,1;-12,9;12420;33420;2,7
5307;33252;73361;23020;50,8;10,0;12,4;10,7;10,6;9,3;7,9;12,4;6,6;22,3;66,6;57,0;2,4;7,2;34,1;9,8;4,1;1,8;1,6;0,7;-14,6;13820;36580;2,6
5308;57968;117835;23260;51,7;11,2;17,0;14,3;13,5;11,7;8,1;9,1;6,9;25,3;57,2;48,0;2,5;6,7;44,1;9,5;4,3;1,4;2,1;0,8;-15,1;13400;38900;2,9
5309;107428;224582;23060;51,4;12,3;22,0;15,5;13,7;11,7;8,9;8,7;5,3;28,1;65,8;57,9;2,8;5,1;35,9;7,9;5,3;1,7;2,5;1,1;-14,9;13030;37710;2,9
5310;58844;124915;22470;47,7;11,4;16,1;12,3;12,9;11,5;8,9;10,6;7,3;26,1;65,3;54,8;2,6;7,9;35,2;8,6;5,1;1,9;2,3;0,9;-14,2;13360;36080;2,7
5311;32870;72648;22210;46,0;11,2;13,8;12,7;12,4;10,2;8,9;11,8;7,9;23,5;67,2;58,3;2,5;6,4;33,3;7,8;4,9;2,1;2,0;0,8;-13,2;13420;34100;2,5
5312;51972;115051;22030;46,4;12,0;18,6;13,5;13,0;11,0;9,1;12,1;7,4;28,1;68,0;58,9;2,4;6,7;32,2;7,8;5,3;2,1;2,3;0,9;-13,3;13180;33980;2,6
5313;139363;285171;23270;51,8;10,4;16,3;12,1;11,7;11,0;8,1;8,3;6,3;23,8;62,6;54,0;2,7;5,9;38,7;9,1;4,4;1,5;2,1;0,8;-14,8;13660;37780;2,8
5314;28005;60315;22830;49,7;10,1;12,7;10,5;11,3;10,7;8,4;9,2;6,9;23,6;64,6;56,0;2,8;5,8;37,2;7,3;4,6;1,8;2,1;0,7;-13,7;13810;35300;2,6
5315;304328;688635;24270;56,1;11,2;22,5;12,7;11,5;9,3;7,2;7,5;5,0;26,6;80,4;72,7;2,8;4,9;23,0;8,0;5,2;2,0;2,2;1,0;-16,6;13370;40490;3,0
5316;86645;187002;22930;51,1;11,6;21,4;13,8;13,0;10,9;8,0;8,5;5,3;28,0;67,5;59,7;2,6;5,2;34,0;7,8;5,4;2,0;2,4;1,0;-14,7;13260;36750;2,8
5317;75131;155935;23380;52,1;10,3;14,4;12,3;11,0;10,6;8,1;8,9;5,7;21,0;61,3;52,5;2,8;6,0;36,4;14,4;4,1;1,5;1,9;0,7;-16,2;13740;40580;3,0
